,year,month,day,day_of_week,day_of_year,quarter,hour,minute,second,temp,cond,do,turb,chl-a
2153,2019,2,21,3,52,1,21,50,0,29.75756,94.15569,8.068069,62.1833,59.76521999999999
2154,2019,9,14,5,257,3,4,15,1,30.32664,108.7721,7.324234,50.27303,43.57037
2155,2019,3,26,1,85,1,0,54,44,30.279740000000004,92.76057,6.097289,63.21938000000001,308.5603
2156,2019,3,12,1,71,1,11,18,5,28.84827,85.5035,2.667273,22.40166,57.08195
2157,2019,3,14,3,73,1,7,43,32,29.90566,92.46763,5.62063,27.70086,112.458
2158,2019,3,3,6,62,1,7,27,53,30.006190000000004,97.39397,5.567029,31.81434,50.17346
2159,2019,4,2,1,92,2,9,23,9,30.27993,97.7384,2.914906,111.8721,97.09859
2160,2019,9,27,4,270,3,12,17,0,29.343870000000006,113.5147,4.669929,84.2358,408.3637
2161,2019,3,31,6,90,1,0,53,9,30.68438,95.71995,5.83608,109.3747,208.3497
2162,2019,3,19,1,78,1,15,3,33,30.85049,96.48055,8.193353,170.7562,276.3046
2163,2019,3,4,0,63,1,7,37,53,30.1091,97.22156,6.096025,64.36416,50.7268
2164,2019,3,18,0,77,1,4,23,33,30.9278,94.44953,11.36064,268.8388,274.5183
2165,2019,10,5,5,278,4,12,58,9,29.04795,115.314,9.554687,107.5684,862.377
2166,2019,9,23,0,266,3,2,12,57,29.69895,109.0681,7.067069,156.6485,693.9864
2167,2019,2,26,1,57,1,22,10,0,30.28503,100.7094,5.490817,53.444,58.37976
2168,2019,10,4,4,277,4,10,43,9,28.746,114.2354,4.5117150000000015,146.1958,622.0035
2169,2019,3,8,4,67,1,6,18,5,30.2688,105.226,3.890769,15.27639,57.0357
2170,2019,9,17,1,260,3,2,30,1,29.76277,105.384,8.570745,129.0937,505.1266
2171,2019,3,28,3,87,1,7,13,9,30.20728,93.81268,7.219888,33.33676,329.9799
2172,2019,3,7,3,66,1,13,58,5,30.8421,102.4622,7.921767,19.434,61.20011
2173,2019,2,28,3,59,1,14,17,53,30.41585,102.7317,7.9186809999999985,74.39945,61.97859
2174,2019,3,4,0,63,1,5,27,53,30.32488,97.00613,7.287458,56.52958,49.25077
2175,2019,2,28,3,59,1,0,37,53,30.427090000000003,102.3346,5.575799,65.19893,60.39888000000001
2176,2019,3,3,6,62,1,22,57,53,30.40356,98.78594,5.249539,48.41934000000001,53.60837
2177,2019,3,17,6,76,1,3,53,33,30.6148,93.90989,7.611842999999999,184.0817,299.2105
2178,2019,3,10,6,69,1,19,48,5,29.16689,84.55171,5.865732,34.78074,54.81571
2179,2019,9,15,6,258,3,21,0,1,30.0667,105.8873,7.025873,82.98786,282.5467
2180,2019,4,1,0,91,2,5,53,9,30.181890000000006,95.32204,4.553285,56.83161,138.5671
2181,2019,3,2,5,61,1,6,17,53,29.67198,96.57815,3.685746,48.6939,43.13747
2182,2019,9,30,0,273,3,4,32,0,29.26047,113.1367,3.901079,241.9381,538.6895
2183,2019,9,15,6,258,3,10,0,1,29.901490000000006,106.2604,7.3432520000000014,68.90847,264.6794
2184,2019,3,22,4,81,1,4,34,44,30.55742,100.2248,4.174926,106.5915,287.7964
2185,2019,3,31,6,90,1,0,33,9,30.61081,94.98668,5.880607,109.8819,210.7311
2186,2019,9,23,0,266,3,7,12,57,29.30688,109.8758,3.022033,88.10336,480.474
2187,2019,3,17,6,76,1,7,23,33,30.54158,92.75574,9.808436,167.9271,244.0574
2188,2019,9,20,4,263,3,20,57,57,29.78608,107.7237,6.315884,80.96296,544.6887
2189,2019,9,22,6,265,3,14,57,57,29.50195,108.9252,4.373777,98.99194,675.7882
2190,2019,3,2,5,61,1,7,27,53,29.61625,96.55395,3.578522,36.56087,43.23
2191,2019,2,27,2,58,1,0,40,0,30.41866,101.3785,5.1334800000000005,74.27584,54.43166
2192,2019,9,14,5,257,3,3,15,1,30.41505,108.468,7.345775,48.05584,37.59997
2193,2019,4,2,1,92,2,20,13,9,29.58686,79.49523,4.218145,115.7169,88.58662
2194,2019,9,21,5,264,3,5,12,57,29.7337,107.7681,7.255163,169.9212,943.1878
2195,2019,3,3,6,62,1,15,7,53,30.1067,98.52336,5.657079,37.44762,59.07346999999999
2196,2019,3,16,5,75,1,5,43,32,30.55395,91.97221,10.3482,135.072,215.68
2197,2019,3,6,2,65,1,18,28,5,30.82054,100.6651,9.971546,33.44286,76.58855
2198,2019,9,18,2,261,3,16,42,57,29.96538,107.7597,12.4199,88.63736999999998,887.5169999999998
2199,2019,9,14,5,257,3,11,15,1,30.10236,108.1026,6.894171000000001,41.9625,144.2047
2200,2019,3,13,2,72,1,16,3,32,29.92791,89.46376,5.265536,26.80769,106.8812
2201,2019,9,26,3,269,3,8,2,0,29.15772,113.2188,2.526094,85.82106999999998,438.7669
2202,2019,3,21,3,80,1,17,24,44,31.1452,98.80515,9.247065,107.1164,325.9193
2203,2019,9,23,0,266,3,3,57,57,29.49123,109.1249,5.339678,207.3598,599.0309
2204,2019,2,21,3,52,1,7,0,0,29.70154,93.79346,8.692031,49.58299,52.85129000000001
2205,2019,4,1,0,91,2,19,43,9,30.90371,97.2812,3.760727,57.95938,163.9136
2206,2019,3,20,2,79,1,18,54,44,31.27985,97.33806,8.930117,92.13262,341.4022
2207,2019,3,12,1,71,1,2,8,5,29.23494,88.29876,2.443187,24.95665,55.53043
2208,2019,3,18,0,77,1,22,43,33,31.03811,95.03155,11.84352,257.4269,321.647
2209,2019,2,23,5,54,1,18,40,0,30.2579,97.25598,8.552748,43.9763,66.45988
2210,2019,3,9,5,68,1,2,48,5,30.67408,104.445,4.89655,29.785840000000004,66.88671
2211,2019,2,20,2,51,1,14,50,0,29.7069,92.30174,9.548761,37.23345,69.05346999999999
2212,2019,3,11,0,70,1,15,58,5,28.89909,85.11547,3.470778,31.29108,51.09613
2213,2019,10,3,3,276,4,22,43,9,29.00368,114.6985,4.496889,150.6767,770.5778
2214,2019,9,21,5,264,3,14,27,57,29.653890000000004,107.5026,6.25708,92.21285,661.4216
2215,2019,3,8,4,67,1,22,8,5,30.83069,105.1592,5.180099,24.33239,70.28987
2216,2019,3,13,2,72,1,2,18,5,29.50069,88.34004,2.775755,24.96647,73.65535
2217,2019,2,25,0,56,1,7,0,0,30.2152,98.40088,8.465710000000001,53.08626999999999,54.80641
2218,2019,10,7,0,280,4,14,13,57,28.978590000000004,115.2137,5.685677,194.3924,931.8868
2219,2019,3,15,4,74,1,17,33,32,30.3292,91.81853,8.307554,70.9649,221.6268
2220,2019,4,2,1,92,2,9,33,9,30.266820000000006,97.92454,2.906712,94.91437,94.66063
2221,2019,3,13,2,72,1,23,13,32,29.86736,89.68103,3.714035,31.79433,112.537
2222,2019,9,21,5,264,3,10,42,57,29.49381,107.5107,5.581695,142.0518,642.9048
2223,2019,3,1,4,60,1,23,57,53,29.96077,96.04783,5.149692,41.03241,41.46028
2224,2019,3,12,1,71,1,22,8,5,29.51765,87.85642,2.5524150000000003,24.31347,79.27020999999998
2225,2019,2,23,5,54,1,21,20,0,30.40207,97.41933,8.689411999999999,74.31484,61.01797
2226,2019,3,9,5,68,1,16,58,5,30.60425,105.4427,5.5190769999999985,14.51286,78.13464
2227,2019,3,7,3,66,1,16,28,5,30.88223,103.033,7.081067999999999,16.74515,72.69308000000002
2228,2019,3,17,6,76,1,12,53,33,30.54731,93.74577,8.728649,171.8286,234.5331
2229,2019,3,4,0,63,1,17,37,54,30.28938,98.39103,6.222468,74.84176,69.0946
2230,2019,2,26,1,57,1,19,50,0,30.41739,100.5431,7.650227,82.34909,71.13637
2231,2019,3,23,5,82,1,6,54,44,30.74642,98.87982,6.82428,60.90684,315.1112
2232,2019,3,4,0,63,1,23,37,54,30.43215,99.56834,5.516628,63.31652,55.53016
2233,2019,2,26,1,57,1,23,0,0,30.34111,100.5299,6.322342,75.22391,61.08201
2234,2019,3,6,2,65,1,6,57,54,30.459090000000003,99.67917,7.977602,25.45072,52.84108000000001
2235,2019,3,16,5,75,1,4,13,32,30.6044,92.54659,9.843045,85.63202,215.1784
2236,2019,3,24,6,83,1,8,54,44,30.61843,99.1454,2.805109,42.7944,331.4069
2237,2019,9,30,0,273,3,5,47,0,29.20526,112.0973,3.803869,139.6341,561.6088
2238,2019,3,8,4,67,1,22,38,5,30.83057,105.0745,4.821176,27.17843,67.93896
2239,2019,3,9,5,68,1,8,48,5,30.23667,105.4975,2.655614,17.0268,63.73962
2240,2019,2,24,6,55,1,6,30,0,30.28482,97.67425,9.228372,92.12906,57.31631
2241,2019,2,25,0,56,1,1,0,0,30.37816,98.42135,7.003758,53.61229,58.08554
2242,2019,4,4,3,94,2,19,10,17,28.98877,76.31902,2.632795,67.28623,77.79007
2243,2019,3,16,5,75,1,21,13,33,30.56626,92.7122,9.629155,195.879,298.0665
2244,2019,9,20,4,263,3,20,12,57,29.82948,107.4884,6.379403,77.952,604.31
2245,2019,3,21,3,80,1,10,14,44,30.95262,97.662,6.377439,95.32965,284.1513
2246,2019,4,1,0,91,2,11,53,9,30.22464,95.99506,4.280437999999998,77.06004,124.7467
2247,2019,2,24,6,55,1,21,40,0,30.33196,98.45477,7.102978,43.81043,46.1567
2248,2019,9,20,4,263,3,12,12,57,29.61437,106.617,7.038428,105.746,728.6418
2249,2019,3,19,1,78,1,15,53,33,30.836340000000003,96.23759,9.162635,173.1389,268.1965
2250,2019,3,27,2,86,1,7,44,44,30.09408,95.25343,2.0045740000000003,29.53462,307.956
2251,2019,3,25,0,84,1,9,24,44,29.7522,93.48427,1.586846,63.61789,285.4170000000001
2252,2019,10,2,2,275,4,2,32,0,29.22349,112.3151,8.359521,100.4148,712.8101
2253,2019,3,26,1,85,1,11,4,44,29.80273,94.28632,3.55894,72.43557,289.1946
2254,2019,3,31,6,90,1,18,3,9,30.11286,94.32941,3.891658,98.02507,229.799
2255,2019,3,25,0,84,1,19,4,44,30.07208,93.93638,5.16924,93.82453,335.2528
2256,2019,2,25,0,56,1,21,0,0,30.34666,99.4616,7.887814,53.4304,65.61081999999999
2257,2019,3,29,4,88,1,22,13,9,30.49955,97.20641,5.56187,44.76907,297.155
2258,2019,3,15,4,74,1,1,3,32,30.17653,92.65975,4.655608999999999,49.40875,154.8429
2259,2019,3,4,0,63,1,10,27,53,30.04805,98.27322,3.755776,38.23077,46.13115
2260,2019,3,25,0,84,1,18,4,44,29.93583,93.36249,3.457418,113.3558,307.8238
2261,2019,3,15,4,74,1,2,43,32,30.18242,92.36582,4.181986,38.93136,157.1518
2262,2019,3,27,2,86,1,1,44,44,30.33375,94.64542,5.220551,46.47663,298.5106
2263,2019,3,21,3,80,1,14,24,44,31.01159,97.64944,7.437447,89.68325,311.3356
2264,2019,4,1,0,91,2,18,53,9,30.884870000000006,97.10225,4.552526,64.32455999999999,163.0463
2265,2019,9,19,3,262,3,1,57,57,29.59378,106.5416,8.519337,134.2996,926.2946
2266,2019,3,14,3,73,1,10,3,32,29.752370000000006,91.02334,3.678568,29.17209,112.0921
2267,2019,3,16,5,75,1,11,43,33,30.24078,92.77032,7.848682000000001,97.57671,195.9999
2268,2019,9,26,3,269,3,21,47,0,29.56769,114.0191,4.215744,106.3579,514.2192
2269,2019,3,22,4,81,1,14,34,44,30.53595,98.98746,5.608622,93.94509,327.9223
2270,2019,4,5,4,95,2,8,10,17,28.9115,76.64371,3.153305,69.12908,48.78316
2271,2019,9,18,2,261,3,18,42,57,29.97835,108.0718,11.87076,109.2228,995.2506
2272,2019,2,20,2,51,1,12,50,0,29.63245,91.78815,7.566510000000001,34.21025,45.25861
2273,2019,10,3,3,276,4,7,13,9,28.83366,114.2726,5.767912,140.7185,795.3475
2274,2019,3,25,0,84,1,22,24,44,30.3065,93.21585,6.381071,70.39766999999998,293.0806
2275,2019,10,4,4,277,4,21,43,9,29.03758,114.6206,6.565488,158.9053,1013.121
2276,2019,3,30,5,89,1,14,23,9,30.27192,97.25701,4.26534,111.7306,279.9134
2277,2019,3,28,3,87,1,2,33,9,30.56371,94.39635,8.677885,42.86935,333.3257
2278,2019,9,27,4,270,3,7,47,0,29.32995,112.6638,3.768587,78.23885,449.1089
2279,2019,2,27,2,58,1,20,27,53,30.49329,101.6797,7.00444,83.55086999999997,65.92981
2280,2019,4,3,2,93,2,15,10,17,29.52701,80.41212,2.974874,51.58708,96.3931
2281,2019,2,24,6,55,1,16,0,0,30.1949,97.79345,7.451067,55.15797,55.45583000000001
2282,2019,3,2,5,61,1,7,47,53,29.6112,96.56916,3.461293,30.35411,43.70683
2283,2019,3,6,2,65,1,5,47,54,30.5808,99.82747,8.566875,22.6876,52.52132
2284,2019,2,26,1,57,1,21,50,0,30.32399,100.6123,6.224376,50.40238,59.28685
2285,2019,4,3,2,93,2,18,50,17,28.95011,73.25969,3.976312,58.28713000000001,66.27656999999999
2286,2019,3,8,4,67,1,2,28,5,30.475440000000006,103.5427,5.53255,16.0527,60.35981
2287,2019,10,6,6,279,4,0,58,10,29.28777,115.6748,8.828005000000003,141.3749,851.1096
2288,2019,2,23,5,54,1,4,40,0,30.17206,97.27275,7.864750999999999,55.566280000000006,52.73616
2289,2019,10,5,5,278,4,15,28,9,29.0569,115.0866,8.552717,116.6029,939.949
2290,2019,3,31,6,90,1,15,13,9,29.98208,94.29957,4.132212,202.223,222.9183
2291,2019,3,23,5,82,1,5,34,44,30.88584,99.60789,6.8876490000000015,74.49944,297.4841
2292,2019,9,18,2,261,3,17,57,57,29.92959,108.3084,12.51858,114.7832,976.6433
2293,2019,2,27,2,58,1,16,47,53,30.40046,101.195,7.844432,58.803230000000006,73.19115
2294,2019,3,24,6,83,1,1,54,44,31.04484,99.21832,7.460946000000002,50.20254,332.7776
2295,2019,3,13,2,72,1,19,13,32,29.76899,89.52045,3.645848,25.94968,113.7519
2296,2019,9,23,0,266,3,16,12,57,29.48606,110.1426,4.718843,93.78165,663.8548
2297,2019,4,2,1,92,2,9,53,9,30.246240000000004,98.27029,2.73151,93.70214,99.49541
2298,2019,3,15,4,74,1,4,43,32,30.240920000000006,92.35748,5.508179,39.5861,166.4805
2299,2019,3,23,5,82,1,21,14,44,30.94458,99.70947,5.782197,40.16956,348.894
2300,2019,3,31,6,90,1,7,13,9,29.81104,94.29939,0.7340906999999999,129.6936,179.28599999999997
2301,2019,9,27,4,270,3,20,32,0,29.67182,113.386,6.33375,135.1496,666.1894
2302,2019,3,17,6,76,1,0,53,33,30.67485,93.95338,7.390322999999999,161.0345,272.1894
2303,2019,2,25,0,56,1,12,20,0,30.11111,98.60577,7.133896000000001,59.804080000000006,61.0582
2304,2019,9,25,2,268,3,1,12,57,29.96188,111.8958,7.002669,119.1071,538.2471
2305,2019,3,24,6,83,1,5,4,44,30.86202,98.69759,7.681589,43.99764,332.9877
2306,2019,4,4,3,94,2,6,10,17,28.55671,73.72012,1.937485,55.73696999999999,59.6716
2307,2019,2,22,4,53,1,4,10,0,29.86943,94.20725,7.706064,34.287690000000005,55.50594
2308,2019,10,2,2,275,4,20,43,9,29.049670000000006,114.1631,5.583146,162.65200000000004,905.0712
2309,2019,3,18,0,77,1,9,43,33,30.52096,94.02834,9.106409,249.1548,244.1804
2310,2019,3,13,2,72,1,10,53,32,29.51572,90.504,3.064975,21.09961,78.73706999999997
2311,2019,4,4,3,94,2,23,30,17,29.29635,78.28408,2.9349990000000004,68.18659,55.09035
2312,2019,4,1,0,91,2,11,33,9,30.16342,95.78721,4.49127,62.29554,133.5782
2313,2019,3,17,6,76,1,19,53,33,30.67701,94.75889,7.019992,220.7439,308.3075
2314,2019,3,2,5,61,1,17,27,53,29.80122,96.85306,5.087456,37.65863,50.98713
2315,2019,3,14,3,73,1,16,3,32,30.099090000000004,91.85198,6.576998,35.96214000000001,146.69799999999995
2316,2019,3,3,6,62,1,5,57,53,30.175890000000006,97.45502,6.382724,36.02961,48.66077
2317,2019,3,10,6,69,1,4,38,5,30.26373,102.4858,3.4635010000000004,16.910220000000002,65.97653000000001
2318,2019,3,10,6,69,1,0,8,5,30.52276,102.177,4.686945,57.12971,63.47308
2319,2019,3,14,3,73,1,17,23,32,30.07668,91.78488,6.157973,38.41346,158.2718
2320,2019,3,3,6,62,1,4,17,53,30.13312,98.35339,4.428482,44.26065,45.49945
2321,2019,2,22,4,53,1,19,0,0,30.11359,95.71018,10.74738,89.96615,72.27351999999998
2322,2019,3,23,5,82,1,11,4,44,30.67305,98.91428,6.068454,62.17144,327.7928
2323,2019,3,25,0,84,1,8,54,44,29.75652,93.03526,2.6444080000000003,85.30171999999997,288.7234
2324,2019,9,23,0,266,3,22,27,57,29.79637,110.9233,6.65125,100.1173,530.3732
2325,2019,4,2,1,92,2,16,3,9,30.85919,97.57263,5.724768,128.5471,117.5339
2326,2019,3,11,0,70,1,14,48,5,28.82375,85.34241,3.024846,33.49015,49.17345
2327,2019,9,15,6,258,3,14,45,1,30.04751,105.677,9.101698,76.59594,310.3912
2328,2019,3,29,4,88,1,20,53,9,30.629620000000006,97.1922,5.001905000000002,48.94785,341.3565
2329,2019,4,2,1,92,2,1,23,9,30.85831,96.98351,5.943308,143.4991,108.577
2330,2019,3,31,6,90,1,9,23,9,29.770390000000006,94.98486,2.15738,208.7999,191.1187
2331,2019,4,4,3,94,2,19,20,17,29.43804,78.25455,3.523248,59.71489,74.50352
2332,2019,3,28,3,87,1,8,23,9,30.155890000000007,93.87237,5.626233,43.66768,328.5197
2333,2019,3,8,4,67,1,16,28,5,30.49787,104.9579,5.901654,33.08153,74.67971999999997
2334,2019,3,17,6,76,1,19,33,33,30.7364,94.27983,8.830119999999997,227.2503,310.8853
2335,2019,3,7,3,66,1,21,8,5,30.89873,102.7373,7.931493,16.5784,65.08027
2336,2019,3,14,3,73,1,23,53,32,30.199240000000003,92.53813,5.212977,45.73072,162.4615
2337,2019,2,27,2,58,1,19,7,53,30.40478,101.3543,7.027014,51.12764,64.17439
2338,2019,9,22,6,265,3,23,27,57,29.81685,109.7221,5.306955,103.9383,494.894
2339,2019,3,19,1,78,1,18,33,33,30.95687,96.55164,9.554085,197.9597,305.9446
2340,2019,3,12,1,71,1,19,18,5,29.27165,86.18199,3.948773000000001,26.50437,87.96646
2341,2019,9,24,1,267,3,1,27,57,29.91783,109.9679,6.556734,169.4551,762.3131
2342,2019,3,7,3,66,1,17,18,5,30.740440000000003,103.8711,5.515331,13.51968,64.20554
2343,2019,4,2,1,92,2,16,43,9,30.63626,97.60723,4.342733,121.701,115.299
2344,2019,3,14,3,73,1,2,13,32,29.94551,90.98962,3.503839,28.56053,115.8367
2345,2019,4,3,2,93,2,12,30,17,29.301140000000004,80.60698000000002,2.748523,49.99537,68.82111
2346,2019,10,4,4,277,4,5,58,9,28.82951,115.5062,3.811037,88.83185999999998,694.1219
2347,2019,9,21,5,264,3,1,42,57,29.92247,108.7004,6.982117999999999,214.191,1040.619
2348,2019,3,5,1,64,1,2,27,54,30.523090000000003,99.32195,5.611581,47.10222,57.55833000000001
2349,2019,3,21,3,80,1,21,24,44,30.97716,97.26922,9.161085,102.4331,321.5979
2350,2019,3,15,4,74,1,0,43,32,30.25259,92.71184,5.062546,49.77276,160.5023
2351,2019,3,18,0,77,1,9,3,33,30.50046,93.91986,8.067739,243.7094,255.6306
2352,2019,3,25,0,84,1,2,24,44,30.00891,92.01993,1.847014,81.24651,286.2005
2353,2019,3,23,5,82,1,8,54,44,30.69632,98.78614,5.640781,62.87396999999999,337.9057
2354,2019,3,27,2,86,1,15,3,9,30.42816,93.58408,8.827367,40.6101,396.6957
2355,2019,10,6,6,279,4,16,13,10,29.05248,114.8546,6.12806,168.6915,922.6177
2356,2019,2,28,3,59,1,6,47,53,30.4609,102.7701,7.980268,43.99994,50.35877
2357,2019,2,23,5,54,1,13,40,0,30.09217,96.61176,7.7398630000000015,66.84477,61.62948000000001
2358,2019,3,24,6,83,1,7,34,44,30.66053,98.75217,4.752118,51.74965,325.6373
2359,2019,3,5,1,64,1,6,57,54,30.39606,99.08817,7.201157000000001,47.26183,55.05244
2360,2019,3,25,0,84,1,12,4,44,29.78041,93.2433,2.992529,74.29304,288.168
2361,2019,4,1,0,91,2,21,43,9,31.21246,97.33641,6.2690470000000005,70.51973000000002,141.5726
2362,2019,10,3,3,276,4,22,58,9,29.04662,115.0385,5.229817,117.1855,687.0094
2363,2019,9,24,1,267,3,19,42,57,29.64126,111.614,4.368876,88.87465999999998,435.5985
2364,2019,3,28,3,87,1,9,43,9,30.157940000000004,94.07265,5.575247,36.48036,326.7703
2365,2019,3,9,5,68,1,14,38,5,30.4796,105.7156,4.48499,18.15875,69.75355
2366,2019,2,26,1,57,1,4,0,0,30.50663,101.0061,6.64032,71.84423000000002,49.96181
2367,2019,3,25,0,84,1,6,14,44,29.86881,93.09559,2.399127,77.41519,279.4485
2368,2019,3,25,0,84,1,21,24,44,30.015490000000003,95.20245,3.133872,82.76269,284.2137
2369,2019,3,9,5,68,1,0,38,5,30.86711,104.8108,5.934313,21.93406,64.45826
2370,2019,2,23,5,54,1,15,50,0,30.08455,96.4848,7.545942,30.24888,57.39027
2371,2019,2,27,2,58,1,15,17,53,30.30597,101.0678,7.062636,61.72387,64.54115
2372,2019,3,28,3,87,1,19,13,9,30.59797,96.53702,6.432617,34.86065,373.0859
2373,2019,3,9,5,68,1,2,28,5,30.69176,104.5119,4.715992,22.59057,66.03426
2374,2019,9,22,6,265,3,21,57,57,30.02721,110.205,6.471573,127.8559,572.8369
2375,2019,9,29,6,272,3,17,2,0,29.46762,111.721,5.535965,164.80700000000004,657.1355
2376,2019,3,22,4,81,1,12,24,44,30.35486,99.26048,4.093113,102.1479,282.9745
2377,2019,4,2,1,92,2,3,13,9,30.7435,97.47114,5.11551,68.62168,103.1752
2378,2019,3,4,0,63,1,9,7,53,30.06368,96.83718,6.500672,82.66306,56.43272
2379,2019,10,2,2,275,4,20,13,9,29.120520000000006,113.7938,6.597992,179.5829,984.0428
2380,2019,3,18,0,77,1,4,43,33,30.83948,94.7622,10.03118,266.3402,266.5685
2381,2019,10,6,6,279,4,8,13,10,28.960390000000004,114.7958,7.923192,198.3578,847.8831
2382,2019,3,24,6,83,1,3,54,44,30.95903,98.75633,7.475233999999999,50.06063,313.1219
2383,2019,2,28,3,59,1,10,27,53,30.32455,102.0212,6.691972,48.89342,59.30649
2384,2019,4,1,0,91,2,18,33,9,30.795040000000004,96.98503,4.130104,67.30653000000001,175.2331
2385,2019,9,20,4,263,3,19,27,57,29.77579,107.345,6.358553,111.4476,655.1954
2386,2019,9,30,0,273,3,17,17,0,29.18253,111.8489,4.785825,142.9235,783.5117
2387,2019,3,20,2,79,1,19,44,44,31.35516,97.67767,8.107986,85.31744,335.0185
2388,2019,9,22,6,265,3,11,27,57,29.44347,108.7064,4.326872,124.4763,762.0887
2389,2019,3,4,0,63,1,14,17,54,30.16364,98.29601,5.622538,86.17034,53.45154
2390,2019,2,22,4,53,1,10,10,0,29.79191,94.43003,7.1065429999999985,67.82565,59.46811999999999
2391,2019,3,30,5,89,1,0,13,9,30.66662,96.25137,7.322429,50.38266,280.5225
2392,2019,3,1,4,60,1,14,57,53,30.2056,103.7557,5.104246,34.55364,51.50143
2393,2019,9,14,5,257,3,9,30,1,30.07691,108.4054,6.185092,43.39362,123.2632
2394,2019,2,22,4,53,1,23,50,0,30.1116,96.54338,7.543892,40.27203,56.29853000000001
2395,2019,10,1,1,274,4,20,2,0,29.15963,112.5005,5.032632,107.2401,642.8612
2396,2019,9,23,0,266,3,11,27,57,29.33938,109.5123,4.170183,106.9299,592.5945
2397,2019,2,26,1,57,1,21,10,0,30.28247,100.5229,5.620875,49.72701,60.45086
2398,2019,4,1,0,91,2,1,13,9,30.1897,95.08581,2.638847,117.394,152.5706
2399,2019,3,2,5,61,1,19,37,53,29.90691,96.50046,5.800203,42.1199,60.62745
2400,2019,3,25,0,84,1,3,4,44,29.98442,92.7765,1.405259,81.454,262.249
2401,2019,9,17,1,260,3,10,15,1,29.41984,104.4033,8.022393,65.04533,853.8837
2402,2019,3,12,1,71,1,6,38,5,28.95968,84.52998000000002,3.5600910000000003,28.44996,57.527
2403,2019,3,26,1,85,1,11,54,44,29.83126,93.61394,4.1418230000000005,76.24054,301.8284
2404,2019,9,16,0,259,3,21,45,1,30.06956,107.1598,10.56087,108.7609,478.9706
2405,2019,2,28,3,59,1,19,7,53,30.52203,102.673,7.2491910000000015,62.18991,61.85731
2406,2019,3,30,5,89,1,7,3,9,30.06628,96.93501,3.317016,63.83958000000001,230.4879
2407,2019,2,20,2,51,1,17,10,0,29.62958,94.3544,6.59742,31.65506,63.12238000000001
2408,2019,3,23,5,82,1,19,24,44,31.22672,99.86382,7.8331050000000015,47.40178,377.0591
2409,2019,3,10,6,69,1,4,8,5,30.277490000000004,102.5567,3.495154,56.59536,63.82293000000001
2410,2019,9,28,5,271,3,14,32,0,29.494190000000003,113.5132,6.268815,213.391,748.2699
2411,2019,3,15,4,74,1,17,53,32,30.30435,91.99458,8.379955,61.72521999999999,213.0799
2412,2019,2,27,2,58,1,1,40,0,30.34832,101.4422,5.301996,66.43793000000001,53.108880000000006
2413,2019,9,29,6,272,3,9,47,0,29.32332,110.9071,5.064719,204.8262,483.5992
2414,2019,3,27,2,86,1,12,33,9,30.33284,93.92499,8.837534,33.941140000000004,320.151
2415,2019,9,17,1,260,3,20,15,1,29.56329,104.9741,8.039372,91.75498,1032.102
2416,2019,3,30,5,89,1,21,13,9,30.4042,98.12262,3.246505,82.52218,270.2198
2417,2019,3,2,5,61,1,10,17,53,29.54395,97.5994,3.3597940000000004,37.84434,41.65166
2418,2019,3,14,3,73,1,6,13,32,29.96395,91.71133,5.32876,28.004590000000004,110.1617
2419,2019,3,11,0,70,1,5,18,5,28.682920000000006,83.78607,3.619885,32.44553,51.56171
2420,2019,3,3,6,62,1,18,17,53,30.32076,97.83283,7.453385000000001,42.09762,70.90604
2421,2019,2,22,4,53,1,8,20,0,29.83072,94.95229,9.7057,54.34784000000001,51.82946
2422,2019,9,13,4,256,3,1,30,0,31.16686,109.589,11.13172,53.78571,53.27477
2423,2019,3,21,3,80,1,3,54,44,31.28803,97.11532,9.761964,92.82548,294.4394
2424,2019,2,20,2,51,1,19,30,0,29.87113,93.30629,10.49788,62.36595,70.06643000000001
2425,2019,2,28,3,59,1,23,17,53,30.6618,104.398,9.064002,33.6516,51.92965
2426,2019,4,3,2,93,2,2,43,9,29.34474,79.74126,2.73356,116.5926,74.31838
2427,2019,3,2,5,61,1,17,37,53,29.84055,96.41884,5.678028,62.12809,55.79155
2428,2019,9,28,5,271,3,14,17,0,29.39537,113.7641,4.5303879999999985,264.6738,773.8017
2429,2019,2,24,6,55,1,3,40,0,30.481990000000003,98.14687,7.976831,39.73182,54.56907
2430,2019,4,5,4,95,2,3,30,17,29.25835,77.25707,4.298732,63.26831,50.66076
2431,2019,3,29,4,88,1,2,13,9,30.401090000000003,95.86423,5.438718,38.35985,313.2555
2432,2019,3,7,3,66,1,10,48,5,30.605190000000004,101.9138,7.170425999999999,26.39201,61.59897
2433,2019,2,26,1,57,1,13,20,0,30.21895,99.70389,7.1559789999999985,44.43323,67.93094
2434,2019,3,31,6,90,1,21,13,9,30.13803,94.93583,2.697367,91.51752,216.2058
2435,2019,4,1,0,91,2,8,3,9,29.99873,95.10003,2.165838,84.93993,144.5175
