datetime,temp,cond,do,turb,chl-a
2019-03-31 02:23:09,30.30851,94.66433,4.783056,75.99085,212.4105
2019-02-23 04:40:00,30.17206,97.27275,7.864750999999999,55.566280000000006,52.73616
2019-03-10 05:18:05,30.21273,102.6933,3.119491,23.54546,63.43776999999999
2019-03-13 11:33:32,29.62593,91.75909,3.476858,21.01949,73.29626999999998
2019-03-09 18:58:05,30.92394,103.3287,5.6911510000000005,31.47176,76.956
2019-03-24 01:04:44,31.110540000000004,99.12843,6.927908,48.18091,337.3029
2019-03-02 20:47:53,29.90433,96.6716,5.219836,36.88556,59.27111
2019-03-23 07:24:44,30.71686,98.49267,7.083158,37.62575,320.606
2019-03-07 21:18:05,30.88621,102.8371,8.020603,31.339440000000003,61.50875
2019-04-05 00:40:17,29.52841,77.36036999999997,5.089558,76.19833,49.15475
2019-03-21 14:24:44,31.01159,97.64944,7.437447,89.68325,311.3356
2019-03-26 06:14:44,29.91892,92.52687,5.596093,67.52917,309.9787
2019-03-13 12:13:32,29.7257,89.29079,4.248207,21.0923,84.60479000000002
2019-04-03 18:40:17,28.96262,72.53499000000002,4.08859,62.37351999999999,66.09966
2019-03-13 15:43:32,29.937590000000004,89.99422,5.642257,29.61539,110.43
2019-03-02 18:57:53,29.93087,96.36208,5.902571,61.29586,65.37832
2019-03-24 02:44:44,30.99767,98.63232,8.32373,42.56978,324.3804
2019-03-06 02:27:54,30.79092,100.5587,7.997172999999999,26.08591,61.30539
2019-04-01 02:23:09,30.44879,95.37658,4.906166000000002,89.65961,152.4151
2019-03-01 15:37:53,30.03745,93.47335,5.861542,58.54476999999999,40.48961
2019-03-08 22:08:05,30.83069,105.1592,5.180099,24.33239,70.28987
2019-03-07 01:08:05,30.8771,101.7482,7.838427,21.65615,66.09456999999999
2019-03-23 02:44:44,30.88862,100.0456,5.24629,60.72142,315.3658
2019-03-18 23:13:33,31.07587,94.91726,10.41903,247.5273,303.1511
2019-03-15 18:43:32,30.24861,92.77319,7.072553,55.93655,207.6514
2019-03-31 16:23:09,30.16328,94.48354,5.347195,213.7541,201.6942
2019-03-15 18:23:32,30.5626,92.09279,10.27483,58.38417,248.2731
2019-02-22 06:50:00,30.00346,95.66053,10.79087,46.45193,50.16109
2019-03-01 12:07:53,30.18711,103.7769,4.6935400000000005,36.27399000000001,53.52595
2019-03-09 01:48:05,30.73422,104.6955,5.4705879999999985,18.03228,67.7662
2019-04-03 19:40:17,28.92547,73.7683,3.657053,58.09315,67.39684
2019-03-07 04:58:05,30.94652,101.9143,8.449772,13.22487,61.47802
2019-03-20 05:43:33,31.2309,97.07998,9.276382,191.2409,258.1697
