datetime,temp,cond,do,turb,chl-a
2019-03-29 00:43:09,30.5929,94.76729,7.759848,31.84117,321.0502
2019-09-19 15:12:57,29.51037,105.6824,7.122605,102.6943,828.3203
2019-03-13 17:23:32,29.816240000000004,88.96708000000001,4.47654,27.4304,109.4298
2019-10-05 02:13:09,29.097920000000002,115.0773,5.63159,147.0811,1026.579
2019-03-08 16:38:05,30.4991,104.8244,6.019469,42.56915,78.03542
2019-03-01 17:27:53,30.19045,94.90215,6.387042,49.68888,45.65364
2019-09-24 02:42:57,29.71955,110.6846,5.764113,136.7093,598.27
2019-09-16 01:45:01,30.127309999999998,105.6918,7.488027000000001,69.75887,334.8343
2019-03-04 09:47:53,30.070890000000002,97.37895,5.24578,56.50295,51.45765
2019-10-02 17:58:09,28.953290000000003,113.6077,5.762494,105.5526,915.2596
2019-09-15 09:30:01,29.901999999999997,106.1886,7.2543869999999995,83.58301999999999,243.0925
2019-03-10 04:18:05,30.27627,102.667,2.9733169999999998,21.80862,63.467819999999996
2019-03-28 14:43:09,30.313909999999996,95.67262,6.533673,38.42264,389.8241
2019-03-16 20:03:33,30.55299,94.14408,6.786426,245.6158,284.399
2019-03-10 21:18:05,29.086570000000002,85.47213,5.5755419999999996,35.676,54.22905
2019-03-16 18:13:33,30.52376,93.01361999999999,9.148089,151.5369,299.1665
2019-03-25 11:04:44,29.698059999999998,93.55481999999999,2.6172169999999997,76.82207,279.9565
2019-02-24 03:00:00,30.25747,99.02628,6.1642589999999995,42.61368,50.52659
2019-03-18 17:33:33,30.957620000000002,94.64542,11.87128,257.6535,329.18
2019-03-12 20:28:05,29.36794,86.63126,3.687905,24.11001,89.07064
2019-03-19 05:13:33,30.955609999999997,95.35625999999999,9.856003999999999,246.9901,218.3281
2019-09-20 10:57:57,29.60148,106.2629,7.728921000000001,138.7648,940.4002
2019-09-18 23:57:57,29.734409999999997,107.6067,9.472678,127.1353,1002.419
2019-03-17 02:53:33,30.55756,93.916,6.697032000000001,183.5637,300.3084
2019-03-08 11:28:05,30.23313,105.38,3.930108,20.15679,49.38025
2019-03-24 23:34:44,30.1211,91.49799999999999,2.906351,68.70308,282.47
2019-09-14 15:15:01,30.223259999999996,106.6355,8.829203,71.14328,213.1674
2019-10-04 01:43:09,29.14746,115.8254,8.846480999999999,142.0639,827.569
2019-04-04 03:30:17,28.63887,73.29226,1.6393689999999999,57.5764,60.115669999999994
2019-10-03 14:28:09,28.902379999999997,114.0325,5.716056,101.39200000000001,743.1260000000001
2019-03-14 12:03:32,29.86335,92.7967,5.168757,26.680059999999997,104.9195
2019-09-20 18:42:57,29.80091,107.3021,6.964156,81.01096,648.6392
2019-02-22 03:30:00,29.90561,94.39114000000001,7.5824110000000005,52.49044,59.16111
